Water_Depth_cm,Soil_Moisture_%,Tank_Level_%,ET_mm_day,Rainfall_Predicted_mm,Crop_Stage,CWR_mm
13.46,93.7,55.3,5.55,0.0,1,23.91
0.08,65.5,44.4,5.65,0.0,1,199.2
0.0,58.2,98.2,6.08,0.0,5,119.44
0.13,65.0,24.0,4.04,0.0,2,48.74
0.0,92.8,57.6,5.91,0.0,5,8.91
10.54,91.8,63.2,9.5,0.0,4,64.63
15.79,92.5,85.5,5.96,0.0,1,8.96
0.04,78.8,45.8,8.57,0.0,1,199.61
3.73,93.7,32.9,8.83,3.94,2,9.08
3.39,92.3,19.6,6.6,0.0,3,7.85
10.09,96.7,50.3,4.66,0.0,4,56.75
0.4,80.3,32.4,5.14,6.67,2,36.19
0.0,88.9,43.3,6.61,2.36,5,10.21
0.0,90.3,68.0,6.67,15.55,5,0.0
2.53,91.5,56.5,8.56,0.0,2,18.66
0.0,89.9,38.8,8.82,15.34,5,0.0
3.16,92.0,64.4,5.89,4.8,2,4.09
0.0,47.9,17.4,5.39,0.0,5,76.67
0.03,51.0,64.8,9.93,0.0,4,169.72
4.33,98.2,55.8,9.85,3.75,3,10.47
16.3,96.0,25.7,4.45,0.0,4,3.72
15.58,96.0,20.3,9.69,2.92,4,5.62
0.0,86.9,56.8,6.95,0.0,5,18.02
11.0,93.6,90.5,5.71,2.63,4,46.09
0.0,94.5,34.7,4.29,4.03,5,3.25
0.11,83.3,34.0,6.37,0.0,3,58.93
0.0,85.4,23.2,5.78,0.0,5,4.16
8.68,97.0,22.0,6.47,0.0,1,14.54
1.16,95.9,51.0,5.52,0.0,3,36.88
4.8,99.7,17.7,8.53,2.1,3,5.42
0.29,65.0,95.5,8.52,0.0,3,57.05
0.0,87.6,53.3,6.12,4.77,5,10.72
0.34,62.6,99.6,4.92,7.15,3,56.59
1.58,94.6,67.8,5.55,0.0,3,32.75
6.45,95.5,29.9,5.7,0.0,1,94.21
0.0,92.1,76.8,6.4,0.0,5,9.4
0.0,63.0,67.0,6.17,1.73,5,100.85
2.66,91.3,51.8,9.13,1.55,2,16.13
5.31,94.5,53.8,6.71,0.0,3,6.92
0.3,79.8,66.7,5.13,18.37,4,0.0
0.0,88.7,55.0,6.92,0.0,5,13.32
10.09,98.1,64.6,5.98,0.0,1,58.13
12.15,95.0,43.5,6.37,6.35,4,12.63
13.7,94.0,59.5,9.45,1.69,4,27.35
2.21,90.1,31.0,4.9,0.0,2,15.83
0.0,47.8,52.6,5.21,0.0,5,153.48
5.13,93.0,87.5,5.39,0.0,3,8.39
0.36,81.7,91.3,6.04,7.44,1,96.78
7.4,98.5,71.5,6.2,0.0,1,85.24
0.36,65.3,45.1,5.21,0.0,2,46.44
0.0,94.9,36.5,6.16,3.41,5,5.74
15.98,93.6,87.2,6.05,0.0,1,9.05
0.0,93.2,42.3,6.74,0.0,5,9.74
5.58,94.6,15.1,6.99,0.0,3,4.16
0.0,97.7,34.9,5.59,19.05,5,0.0
0.24,81.7,53.3,4.59,8.04,1,95.76
3.73,92.4,88.8,8.76,0.0,3,16.59
0.0,93.5,81.6,9.15,0.0,5,13.97
4.51,94.1,25.9,5.38,0.0,3,4.19
0.33,83.3,74.2,5.43,0.0,2,46.67
13.9,97.5,82.9,6.69,12.05,1,0.0
13.96,97.6,35.5,5.87,1.88,4,17.43
2.69,98.2,42.4,8.78,11.57,3,0.0
0.0,57.9,34.1,6.72,4.08,5,115.94
2.51,94.4,37.1,5.9,0.0,3,23.79
16.65,100.0,43.5,8.51,2.06,4,3.47
0.0,92.6,79.8,6.0,0.0,5,9.0
2.78,96.2,81.6,6.32,0.0,2,11.52
18.08,99.0,89.7,5.62,2.98,1,5.63
0.0,54.9,77.0,6.68,0.26,5,131.04
12.84,96.1,80.3,5.15,18.8,1,0.0
0.0,87.3,71.2,9.84,3.53,5,18.64
8.27,93.2,94.7,8.73,15.71,4,0.0
15.01,96.3,40.1,5.38,2.69,4,5.7
14.08,95.2,66.0,6.8,13.8,1,0.0
0.23,70.4,16.5,5.93,2.05,2,47.72
3.24,94.2,99.2,5.86,4.16,2,4.7
0.0,90.4,15.6,5.05,0.0,5,0.0
0.0,90.3,40.6,6.18,0.0,5,9.18
2.53,96.0,64.2,6.32,0.0,2,14.0
0.0,60.3,79.4,6.24,0.0,5,112.32
2.64,91.9,92.5,9.91,0.0,3,30.53
2.59,91.9,82.3,6.47,0.0,2,13.58
0.0,94.9,16.7,9.61,0.34,5,2.82
4.79,96.7,69.0,5.41,9.66,3,0.0
11.1,91.1,26.6,5.79,2.64,1,9.04
0.0,49.2,43.3,6.81,4.15,5,145.34
0.0,91.2,43.3,6.7,3.68,5,6.01
0.06,59.1,42.8,6.0,0.34,2,49.43
2.75,98.2,58.6,9.58,0.0,3,28.85
0.0,82.6,87.2,5.38,16.42,5,0.0
2.65,92.1,53.7,9.99,0.0,2,18.95
11.69,90.6,43.1,6.82,0.0,4,42.97
0.23,53.6,43.7,5.83,11.59,2,0.0
10.47,91.4,34.6,9.44,3.64,4,62.17
13.17,90.8,73.5,9.94,4.71,1,30.49
5.7,96.2,47.5,6.07,11.97,3,0.0
0.05,79.1,73.5,8.64,0.0,4,169.47
2.56,98.7,64.0,5.93,0.0,2,13.32
8.01,96.7,85.5,5.68,0.0,1,78.59
3.39,95.8,27.5,9.53,9.61,2,0.0
15.28,94.4,17.9,9.06,0.0,4,6.94
1.12,96.9,34.2,9.56,19.1,3,0.0
13.97,91.7,26.6,5.33,0.0,1,3.72
0.0,86.7,16.0,6.87,0.0,5,3.67
2.86,94.8,73.4,9.34,1.51,3,25.55
16.77,98.7,95.7,5.52,3.09,1,5.43
14.16,92.4,58.6,4.22,0.0,1,15.61
0.0,89.5,68.0,8.9,9.93,5,0.0
0.07,84.3,92.7,5.58,1.47,2,49.33
8.18,99.7,91.0,5.65,9.53,1,26.93
0.12,53.7,44.4,9.97,0.0,4,168.78
12.97,91.8,89.2,5.12,17.57,1,0.0
15.51,93.8,80.5,9.18,0.0,4,14.0
0.3,51.6,71.7,8.64,2.76,3,56.96
14.57,95.9,34.8,6.24,4.23,1,9.32
16.67,92.9,15.2,10.0,0.0,4,3.32
0.0,55.5,64.6,6.13,0.0,5,128.47
0.0,83.0,98.0,5.45,8.95,5,9.16
0.0,72.5,15.6,6.25,18.43,5,0.0
0.0,81.4,26.6,6.63,0.0,5,20.86
4.19,95.0,51.5,5.38,0.0,3,8.38
0.0,87.0,20.7,6.43,17.24,5,0.0
12.63,96.5,98.9,6.76,0.0,4,33.42
18.68,91.8,23.7,6.32,0.0,1,0.0
0.0,53.8,78.9,5.36,0.0,5,133.32
0.35,62.9,68.6,5.3,0.0,3,56.49
16.67,93.2,51.4,10.0,0.0,4,3.28
17.1,97.5,17.9,6.6,15.23,1,0.0
2.41,97.5,79.3,4.79,0.0,2,13.74
0.38,81.6,28.0,6.36,0.0,1,196.2
14.3,99.3,68.1,4.24,4.44,1,9.82
2.89,92.5,51.0,6.47,0.0,2,10.62
0.0,89.9,16.6,5.65,7.85,5,0.0
1.34,94.7,43.5,6.11,4.7,3,30.97
0.0,87.5,79.3,6.81,0.0,5,16.25
0.0,85.5,36.5,5.34,3.59,5,16.36
0.0,90.3,34.3,5.31,4.39,5,3.92
12.97,98.9,91.1,4.86,0.0,4,28.13
12.08,98.2,31.7,5.67,0.0,4,37.86
16.71,90.2,28.9,5.94,8.19,4,0.0
13.88,98.4,89.3,4.98,0.45,4,18.77
0.0,85.9,67.1,5.94,0.0,5,19.62
0.39,54.1,35.9,5.01,7.05,2,46.06
15.08,95.7,91.6,5.05,8.02,4,0.0
4.7,93.0,27.7,9.06,0.0,3,13.0
0.0,60.5,77.6,6.09,0.0,5,111.67
0.11,75.7,75.0,9.47,4.93,4,168.94
0.0,84.2,58.6,5.82,0.0,5,31.2
0.0,85.9,94.8,6.05,0.0,5,19.62
0.0,88.3,55.5,5.25,2.14,5,10.62
6.43,91.6,89.4,6.34,0.0,4,95.08
3.32,96.6,95.0,6.54,8.39,2,0.0
0.0,85.8,68.1,4.01,7.2,5,4.32
0.29,60.7,77.5,9.85,3.78,4,167.06
0.0,57.5,70.7,6.03,0.0,5,121.51
0.0,74.5,79.6,6.74,0.0,5,65.08
13.04,99.7,89.6,6.45,0.0,1,29.05
3.24,95.2,94.0,5.47,0.0,2,8.47
14.18,96.3,31.8,8.96,1.81,4,21.15
13.13,95.4,28.9,9.15,14.43,4,0.0
3.03,90.9,39.4,6.16,3.19,2,5.96
13.13,99.3,43.7,6.97,7.15,4,8.59
7.55,96.8,78.3,9.82,0.0,4,94.48
1.94,96.3,51.6,6.67,0.0,3,30.31
3.41,90.7,34.7,5.16,0.0,2,8.16
3.49,93.3,18.3,5.0,2.46,2,0.0
6.69,96.9,75.4,8.54,9.75,4,39.04
14.1,98.1,18.1,9.09,1.7,4,11.15
15.87,94.5,72.1,9.69,0.0,4,11.25
0.05,83.0,73.4,5.69,0.0,4,169.55
0.0,92.6,72.8,5.72,4.66,5,4.05
0.09,63.1,37.1,9.02,5.57,4,143.16
12.21,94.7,19.2,4.42,0.0,4,17.66
5.05,95.8,56.0,5.54,0.0,4,108.0
15.62,97.5,57.1,8.62,0.0,4,13.36
0.0,85.3,96.3,4.8,1.64,5,18.36
11.53,98.4,49.8,5.19,1.34,4,41.53
0.0,90.6,83.0,4.95,0.0,5,7.95
0.0,90.6,68.5,6.11,0.0,5,9.11
0.0,88.7,47.9,6.01,9.31,5,0.0
0.0,98.9,34.7,5.81,16.4,5,0.0
4.92,93.6,53.6,6.98,0.0,2,0.0
3.56,94.3,34.5,4.97,9.15,2,0.0
3.24,91.9,94.5,6.59,0.0,3,17.24
0.0,81.6,87.9,5.35,7.0,5,11.99
1.82,95.1,32.2,5.02,0.0,2,19.87
3.26,93.1,66.8,6.87,0.0,2,9.87
2.61,99.5,31.2,5.04,0.49,2,11.48
3.65,91.8,17.5,8.75,0.0,3,8.77
0.17,78.2,72.3,6.22,3.05,4,168.32
0.0,72.8,98.7,5.88,6.26,5,24.6
5.69,91.3,98.3,5.42,7.27,3,0.0
2.85,96.6,71.2,8.74,0.0,2,15.2
4.05,97.9,57.5,9.4,10.85,3,0.0
2.66,96.6,78.1,5.64,1.98,2,10.09
5.99,94.6,26.8,9.14,2.69,3,0.0
0.0,87.0,39.9,5.15,0.0,5,15.86
3.15,90.7,20.3,5.68,3.02,2,0.0
0.0,97.7,62.1,6.39,0.0,5,9.39
14.54,93.0,35.4,9.86,0.0,4,20.13
2.74,94.8,84.8,6.11,0.0,2,11.71
0.0,46.9,72.9,7.0,0.0,5,158.67
9.94,93.5,32.4,5.44,0.0,1,59.06
3.99,90.8,15.6,6.72,0.0,3,4.92
1.14,99.2,31.0,6.82,0.0,2,28.37
0.18,77.0,84.8,8.67,3.94,4,168.25
4.92,95.4,40.4,9.25,0.0,2,0.0
0.26,77.8,79.0,5.43,4.16,3,57.38
16.75,95.6,28.9,5.11,2.05,4,2.5
0.0,74.7,15.7,4.22,1.44,5,29.67
16.41,91.8,97.9,9.03,0.0,4,5.95
3.24,97.3,21.6,9.88,0.75,3,11.36
15.65,91.1,24.0,9.69,6.43,4,0.0
3.33,98.4,22.9,4.27,0.0,3,6.96
12.61,92.1,73.8,6.62,0.0,1,33.53
16.86,95.1,44.4,6.74,4.22,1,5.53
3.48,95.4,42.9,4.54,3.26,2,4.29
0.07,77.9,25.6,9.9,9.53,3,26.25
17.14,95.7,97.4,6.3,0.83,1,8.47
4.78,90.6,56.5,5.92,0.0,2,2.2
0.0,87.2,90.5,4.48,1.87,5,12.85
0.19,74.7,41.3,9.43,4.25,4,168.06
3.49,93.9,68.6,8.87,0.0,3,19.56
0.0,53.6,67.5,9.52,18.35,5,0.0
2.6,91.0,52.6,5.82,0.0,2,12.81
0.0,95.1,59.3,5.28,0.0,5,8.28
2.78,96.2,42.8,5.53,2.87,2,7.85
0.0,72.9,83.6,6.53,0.0,5,70.11
3.62,97.3,61.3,4.45,1.34,3,9.93
16.92,94.3,88.1,6.8,0.0,4,0.0
4.29,97.4,22.2,5.33,9.37,2,0.0
3.47,96.0,86.2,9.15,0.0,2,13.97
5.25,99.7,16.1,5.23,4.04,1,20.33
0.38,78.3,22.8,5.16,0.0,3,56.18
0.0,67.4,36.9,4.07,16.67,5,0.0
15.58,90.5,63.9,6.69,2.03,4,7.67
0.01,71.8,89.5,6.87,0.71,2,49.9
1.77,96.5,61.0,5.92,0.0,2,21.19
3.4,98.1,36.1,9.46,0.0,3,21.24
4.31,97.8,98.6,9.04,0.0,3,13.85
1.62,94.1,93.9,5.08,0.0,3,31.86
3.15,96.6,41.7,9.59,0.0,2,14.48
15.85,91.7,30.7,5.22,5.99,1,0.0
14.43,97.7,29.6,6.32,0.0,1,15.03
4.33,99.5,35.7,9.35,0.0,3,14.2
0.05,53.0,16.1,5.06,5.83,1,67.99
4.38,91.8,64.3,5.35,11.59,3,0.0
16.77,97.1,18.1,5.44,1.0,1,0.0
13.74,95.7,23.8,6.18,0.0,4,10.87
0.0,51.9,33.9,5.65,0.0,5,140.0
19.07,97.2,79.7,5.98,0.0,1,8.98
13.72,97.7,99.2,5.84,16.35,1,0.0
0.18,75.1,66.9,6.37,11.4,2,0.0
0.0,87.5,69.7,5.96,0.0,5,15.54
17.06,95.9,64.5,6.84,6.75,1,0.0
1.9,98.2,37.1,6.66,2.91,2,17.76
16.11,93.7,42.2,6.46,7.06,4,0.0
5.03,93.0,23.5,6.63,12.27,3,0.0
3.82,97.2,71.5,9.18,19.09,3,0.0
12.03,98.4,23.6,8.86,0.0,4,23.88
3.54,90.7,93.9,5.73,0.0,2,8.73
4.34,90.4,75.8,6.92,0.0,3,9.92
6.51,90.9,73.2,8.66,0.0,4,104.85
2.77,90.0,70.8,6.5,0.52,2,11.31
0.0,87.1,26.9,6.68,0.0,5,3.45
0.11,83.7,49.1,5.9,0.0,1,198.88
0.0,93.4,81.3,4.81,4.57,5,3.24
0.07,72.1,88.9,5.69,0.0,1,199.27
5.44,92.2,99.8,4.83,3.42,3,4.41
3.97,95.0,69.0,4.63,5.0,3,2.92
1.3,90.7,90.0,5.46,0.0,2,25.48
16.41,96.4,61.0,6.73,17.72,1,0.0
10.55,91.3,52.0,5.41,3.95,1,48.95
4.83,94.4,27.2,4.45,4.39,2,0.0
13.95,90.6,30.3,6.13,0.0,1,19.61
4.96,93.1,45.7,5.21,2.47,2,0.0
3.98,91.2,69.7,9.5,4.2,3,9.78
0.05,68.8,97.2,8.67,5.56,3,59.54
18.52,98.2,57.1,4.1,0.56,1,6.54
0.0,46.0,62.3,4.19,0.0,5,158.21
3.33,96.4,43.5,6.65,15.53,2,0.0
0.0,52.8,80.9,4.63,0.11,5,135.43
15.13,96.1,30.0,6.25,14.59,1,0.0
0.0,56.4,71.0,6.28,0.0,5,125.48
3.42,91.9,18.9,4.7,0.0,3,6.74
0.04,82.4,38.1,4.21,4.72,4,169.6
0.0,77.7,41.9,4.88,6.02,5,17.61
12.33,94.4,79.7,5.52,0.0,4,35.22
0.1,77.6,57.5,9.74,0.0,2,48.96
0.0,92.0,76.6,5.02,0.0,5,8.02
0.02,84.2,20.5,8.65,9.03,3,21.15
0.0,91.3,94.0,4.73,0.0,5,7.73
13.76,92.9,39.4,5.87,2.3,1,18.96
2.45,91.0,94.9,8.51,1.59,3,29.18
12.5,92.8,61.1,6.43,1.42,1,32.96
11.32,92.1,66.3,6.99,0.0,1,46.76
16.32,99.7,44.0,8.96,19.6,4,0.0
4.8,92.7,34.5,6.8,0.0,2,2.03
0.17,69.9,96.0,6.35,0.0,2,48.28
2.96,98.4,90.0,5.84,0.0,2,9.27
16.52,91.3,77.1,6.54,0.0,4,4.78
0.0,85.0,82.6,5.98,7.08,5,7.76
0.0,58.8,74.8,6.5,2.88,5,113.91
4.5,97.2,85.7,6.94,0.0,3,9.94
2.05,97.3,74.2,9.87,3.39,2,21.88
16.07,96.7,57.5,4.75,0.0,4,7.75
4.32,97.1,83.5,6.93,0.0,3,9.93
4.7,94.5,35.1,8.94,16.19,3,0.0
17.91,95.2,24.0,9.11,0.0,4,0.0
0.0,91.1,28.6,9.33,3.59,5,10.05
16.69,96.3,62.5,9.7,5.03,4,3.08
3.3,92.3,52.4,9.12,19.04,3,0.0
12.06,94.6,71.0,9.42,0.68,1,47.36
0.39,52.9,57.4,6.01,0.0,1,196.14
4.06,99.3,63.8,5.75,0.0,2,8.75
1.82,90.4,83.3,5.15,0.0,2,20.0
15.36,99.3,34.6,6.92,0.0,4,9.92
14.66,99.5,83.4,9.55,0.0,4,18.3
0.0,92.8,51.6,6.22,0.0,5,9.22
5.56,93.9,55.4,5.55,0.0,4,102.93
12.13,96.2,87.7,8.82,0.0,1,46.57
7.57,93.4,96.8,5.22,11.27,4,0.0
3.01,93.1,81.0,6.33,0.94,3,18.25
2.91,96.9,21.5,5.7,0.0,2,0.0
12.71,94.4,81.9,6.91,0.0,4,32.84
3.48,91.1,71.7,5.51,0.0,2,8.51
17.72,93.2,82.2,5.76,0.0,1,8.76
0.08,70.1,93.3,5.99,2.46,1,199.15
16.18,99.3,64.3,9.12,0.22,1,13.68
3.36,98.0,91.3,5.76,6.18,2,0.0
15.89,94.0,20.8,5.8,2.35,1,0.0
14.68,98.9,19.5,9.84,4.9,4,6.4
8.21,93.9,76.1,6.74,9.73,1,27.17
0.19,72.4,97.7,6.17,2.44,3,58.09
0.24,77.7,83.2,5.24,0.0,1,197.55
3.31,99.8,65.7,6.16,1.16,2,8.0
0.0,82.9,35.4,6.91,0.0,5,36.83
17.36,96.5,83.3,5.7,0.0,4,0.0
4.84,97.6,41.0,4.27,8.68,3,0.0
15.67,97.8,84.3,9.05,3.73,4,9.57
0.29,58.5,74.5,8.62,0.0,3,57.13
0.38,71.1,19.8,5.98,0.0,4,143.75
15.3,99.8,25.8,9.23,0.0,4,7.03
0.0,98.8,17.4,6.3,8.35,5,0.0
2.9,94.6,58.1,9.51,0.0,2,15.59
0.0,94.2,72.9,5.06,0.0,5,8.06
2.47,91.1,60.6,4.93,1.18,2,12.05
1.94,98.2,53.5,9.51,5.65,3,12.62
7.42,91.5,84.6,5.45,5.33,1,31.58
0.0,90.0,29.6,5.27,0.0,5,8.32
3.5,95.7,51.1,5.03,19.32,3,0.0
3.04,94.5,22.2,9.87,0.0,2,2.96
14.7,97.3,71.1,5.85,7.04,4,0.0
0.0,84.3,57.8,6.92,1.44,5,30.26
2.53,97.7,99.8,5.97,0.0,2,13.68
4.36,90.9,90.0,6.64,0.0,3,9.64
0.08,70.3,20.9,6.74,2.87,2,49.19
15.55,91.1,74.9,6.16,16.87,4,0.0
0.3,54.1,76.3,5.77,0.0,3,56.98
4.93,95.2,72.3,5.88,13.96,2,0.0
17.11,95.9,94.8,5.33,0.0,1,8.33
0.06,77.6,15.4,4.02,2.53,1,129.76
11.59,99.3,95.9,8.66,0.0,4,52.62
0.11,73.0,60.3,9.09,0.0,2,48.92
4.95,93.9,70.3,6.38,0.0,3,9.38
16.79,91.1,47.7,5.28,0.0,1,8.28
2.74,97.1,24.1,6.13,0.0,3,10.88
0.29,58.2,100.0,7.0,2.38,4,167.08
19.02,99.1,94.7,6.98,18.06,1,0.0
0.05,61.1,72.9,9.35,0.0,3,59.51
16.1,99.3,88.8,4.78,0.0,4,7.78
17.76,96.6,26.1,8.52,0.0,4,0.0
17.17,95.0,63.1,5.9,2.9,1,6.0
3.29,94.4,41.0,5.5,0.0,2,8.5
5.72,95.1,39.0,9.17,10.76,4,0.0
0.0,86.3,25.6,9.92,0.18,5,5.13
9.17,98.1,26.8,6.74,0.0,1,13.6
0.0,87.5,91.3,5.21,0.0,5,14.74
0.38,67.8,59.7,6.04,19.66,3,0.0
4.8,94.0,65.5,9.88,16.34,3,0.0
14.61,95.8,49.4,8.72,4.28,4,13.1
11.38,92.8,35.2,6.36,3.7,1,41.9
15.33,98.5,29.3,9.0,3.9,4,9.32
16.78,91.6,76.5,6.48,3.01,1,6.47
0.39,63.0,67.3,9.19,4.99,4,166.07
0.25,51.4,32.5,5.56,5.49,2,47.5
13.96,93.8,56.4,6.11,0.0,1,19.5
0.0,85.2,37.9,5.64,0.0,5,21.21
4.46,91.2,26.7,6.75,9.88,3,0.0
0.0,71.6,91.1,5.86,0.0,5,73.73
3.66,97.2,78.8,5.21,1.82,3,9.78
4.2,91.7,54.4,4.31,0.0,3,7.31
11.96,91.0,37.9,9.87,0.0,4,49.77
0.08,73.6,59.8,9.77,0.0,3,59.22
12.9,94.5,94.1,6.08,0.0,4,30.04
5.44,90.0,21.9,5.56,0.0,3,4.28
